comparacion,factor_evaluado,factor_fijo,variante_base,variante_comparada,coincidencia_entre_variantes_pct,adjusted_rand_index,publicaciones_diferentes,tiempo_segundos_base,tiempo_segundos_comparada,delta_tiempo_segundos,inercia_espacio_comun_minmax_base,inercia_espacio_comun_minmax_comparada,delta_inercia_espacio_comun_minmax,silhouette_espacio_comun_minmax_base,silhouette_espacio_comun_minmax_comparada,delta_silhouette_espacio_comun_minmax,davies_bouldin_espacio_comun_minmax_base,davies_bouldin_espacio_comun_minmax_comparada,delta_davies_bouldin_espacio_comun_minmax,calinski_harabasz_espacio_comun_minmax_base,calinski_harabasz_espacio_comun_minmax_comparada,delta_calinski_harabasz_espacio_comun_minmax,ventas_clase_A_pct_base,ventas_clase_A_pct_comparada,delta_ventas_clase_A_pct,ventas_clase_B_pct_base,ventas_clase_B_pct_comparada,delta_ventas_clase_B_pct,ventas_clase_C_pct_base,ventas_clase_C_pct_comparada,delta_ventas_clase_C_pct,visitas_clase_A_pct_base,visitas_clase_A_pct_comparada,delta_visitas_clase_A_pct,visitas_clase_B_pct_base,visitas_clase_B_pct_comparada,delta_visitas_clase_B_pct,visitas_clase_C_pct_base,visitas_clase_C_pct_comparada,delta_visitas_clase_C_pct
preprocesamiento_con_hungarian,preprocesamiento,asignacion=hungarian,standard_hungarian,minmax_hungarian,34.13461538461539,0.24851296699704717,548,4.800721699997666,2.1095312999968883,-2.691190400000778,17.345263938780906,13.789353654771908,-3.5559102840089984,0.34615743285900563,0.4744168606829824,0.12825942782397676,1.8703641466069942,0.8394686661428147,-1.0308954804641797,332.84466380079107,525.5651235294347,192.72045972864362,100.0,13.821138211382115,-86.17886178861788,0.0,80.48780487804879,80.48780487804879,0.0,5.691056910569105,5.691056910569105,81.41162745479292,37.58506708146996,-43.82656037332296,13.882947695897336,48.901419405016526,35.01847170911919,4.7054248493097415,13.513513513513514,8.808088664203773
preprocesamiento_con_qaffas,preprocesamiento,asignacion=qaffas,standard_qaffas_assignment,minmax_qaffas_assignment,51.682692307692314,0.349235450387192,402,0.5637175000010757,0.4306787999958033,-0.1330387000052724,20.152839674617645,15.84394999935267,-4.308889675264975,0.36940397424169924,0.4412636646369901,0.07185969039529089,2.0862715602984667,1.1738553490646984,-0.9124162112337684,228.7289769660032,403.6602723685573,174.9312954025541,100.0,1.6260162601626018,-98.3739837398374,0.0,87.8048780487805,87.8048780487805,0.0,10.569105691056912,10.569105691056912,86.99202799922224,13.202411044137662,-73.78961695508458,8.185883725452072,66.14816255104024,57.96227882558817,4.822088275325685,20.649426404822087,15.827338129496402
asignacion_con_standard,asignacion,preprocesamiento=standard,standard_hungarian,standard_qaffas_assignment,93.99038461538461,0.8591507014412515,50,4.800721699997666,0.5637175000010757,-4.237004199996591,17.345263938780906,20.152839674617645,2.807575735836739,0.34615743285900563,0.36940397424169924,0.02324654138269361,1.8703641466069942,2.0862715602984667,0.21590741369147248,332.84466380079107,228.7289769660032,-104.11568683478788,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.41162745479292,86.99202799922224,5.580400544429324,13.882947695897336,8.185883725452072,-5.697063970445264,4.7054248493097415,4.822088275325685,0.11666342601594337
asignacion_con_minmax,asignacion,preprocesamiento=minmax,minmax_hungarian,minmax_qaffas_assignment,46.15384615384615,0.34167942119898276,448,2.1095312999968883,0.4306787999958033,-1.678852500001085,13.789353654771908,15.84394999935267,2.0545963445807622,0.4744168606829824,0.4412636646369901,-0.03315319604599226,0.8394686661428147,1.1738553490646984,0.33438668292188367,525.5651235294347,403.6602723685573,-121.9048511608774,13.821138211382115,1.6260162601626018,-12.195121951219512,80.48780487804879,87.8048780487805,7.317073170731703,5.691056910569105,10.569105691056912,4.8780487804878065,37.58506708146996,13.202411044137662,-24.382656037332296,48.901419405016526,66.14816255104024,17.246743146023718,13.513513513513514,20.649426404822087,7.135912891308573
